fid,id,row_index,col_index,NUMPOINTS
11691,11691,170,60,0
11692,11692,171,60,0
11693,11693,172,60,0
11694,11694,173,60,0
11695,11695,174,60,0
11696,11696,175,60,0
11697,11697,176,60,0
11698,11698,177,60,0
11699,11699,178,60,0
11700,11700,179,60,0
11701,11701,180,60,0
11702,11702,181,60,0
11703,11703,182,60,0
11704,11704,183,60,0
11705,11705,184,60,0
11706,11706,185,60,0
11707,11707,186,60,0
11708,11708,187,60,0
11709,11709,188,60,0
11710,11710,189,60,0
11711,11711,190,60,0
11712,11712,191,60,0
11713,11713,0,61,0
11714,11714,1,61,0
11715,11715,2,61,0
11716,11716,3,61,0
11717,11717,4,61,0
11718,11718,5,61,0
11719,11719,6,61,0
11720,11720,7,61,0
11721,11721,8,61,0
11722,11722,9,61,0
11723,11723,10,61,0
11724,11724,11,61,0
11725,11725,12,61,0
11726,11726,13,61,0
11727,11727,14,61,0
11728,11728,15,61,0
11729,11729,16,61,0
11730,11730,17,61,0
11731,11731,18,61,0
11732,11732,19,61,0
11733,11733,20,61,0
11734,11734,21,61,0
11735,11735,22,61,0
11736,11736,23,61,0
11737,11737,24,61,0
11738,11738,25,61,0
11739,11739,26,61,0
11740,11740,27,61,0
11741,11741,28,61,0
11742,11742,29,61,0
11743,11743,30,61,0
11744,11744,31,61,0
11745,11745,32,61,0
11746,11746,33,61,0
11747,11747,34,61,0
11748,11748,35,61,0
11749,11749,36,61,0
11750,11750,37,61,0
11751,11751,38,61,0
11752,11752,39,61,0
11753,11753,40,61,0
11754,11754,41,61,0
11755,11755,42,61,0
11756,11756,43,61,0
11757,11757,44,61,0
11758,11758,45,61,0
11759,11759,46,61,0
11760,11760,47,61,0
11761,11761,48,61,0
11762,11762,49,61,0
11763,11763,50,61,0
11764,11764,51,61,0
11765,11765,52,61,0
11766,11766,53,61,0
11767,11767,54,61,0
11768,11768,55,61,0
11769,11769,56,61,0
11770,11770,57,61,0
11771,11771,58,61,0
11772,11772,59,61,0
11773,11773,60,61,0
11774,11774,61,61,0
11775,11775,62,61,0
11776,11776,63,61,0
11777,11777,64,61,0
11778,11778,65,61,0
11779,11779,66,61,0
11780,11780,67,61,0
11781,11781,68,61,0
11782,11782,69,61,0
11783,11783,70,61,0
11784,11784,71,61,0
11785,11785,72,61,0
11786,11786,73,61,0
11787,11787,74,61,0
11788,11788,75,61,0
11789,11789,76,61,0
11790,11790,77,61,0
11791,11791,78,61,0
11792,11792,79,61,0
11793,11793,80,61,0
11794,11794,81,61,0
11795,11795,82,61,0
11796,11796,83,61,0
11797,11797,84,61,0
11798,11798,85,61,0
11799,11799,86,61,0
11800,11800,87,61,0
11801,11801,88,61,0
11802,11802,89,61,0
11803,11803,90,61,0
11804,11804,91,61,0
11805,11805,92,61,0
11806,11806,93,61,0
11807,11807,94,61,0
11808,11808,95,61,0
11809,11809,96,61,0
11810,11810,97,61,0
11811,11811,98,61,0
11812,11812,99,61,0
11813,11813,100,61,0
11814,11814,101,61,0
11815,11815,102,61,0
11816,11816,103,61,0
11817,11817,104,61,0
11818,11818,105,61,0
11819,11819,106,61,0
11820,11820,107,61,0
11821,11821,108,61,0
11822,11822,109,61,0
11823,11823,110,61,0
11824,11824,111,61,0
11825,11825,112,61,0
11826,11826,113,61,0
11827,11827,114,61,0
11828,11828,115,61,0
11829,11829,116,61,0
11830,11830,117,61,0
11831,11831,118,61,0
11832,11832,119,61,0
11833,11833,120,61,0
11834,11834,121,61,0
11835,11835,122,61,0
11836,11836,123,61,0
11837,11837,124,61,0
11838,11838,125,61,0
11839,11839,126,61,0
11840,11840,127,61,0
11841,11841,128,61,0
11842,11842,129,61,0
11843,11843,130,61,0
11844,11844,131,61,0
11845,11845,132,61,0
11846,11846,133,61,0
11847,11847,134,61,0
11848,11848,135,61,0
11849,11849,136,61,0
11850,11850,137,61,0
11851,11851,138,61,0
11852,11852,139,61,0
11853,11853,140,61,0
11854,11854,141,61,0
11855,11855,142,61,0
11856,11856,143,61,0
11857,11857,144,61,0
11858,11858,145,61,0
11859,11859,146,61,0
11860,11860,147,61,0
11861,11861,148,61,0
11862,11862,149,61,0
11863,11863,150,61,0
11864,11864,151,61,0
11865,11865,152,61,0
11866,11866,153,61,0
11867,11867,154,61,0
11868,11868,155,61,0
11869,11869,156,61,0
11870,11870,157,61,0
11871,11871,158,61,0
11872,11872,159,61,0
11873,11873,160,61,0
11874,11874,161,61,0
11875,11875,162,61,0
11876,11876,163,61,0
11877,11877,164,61,0
11878,11878,165,61,0
11879,11879,166,61,0
11880,11880,167,61,0
11881,11881,168,61,0
11882,11882,169,61,0
11883,11883,170,61,0
11884,11884,171,61,0
11885,11885,172,61,0
11886,11886,173,61,0
11887,11887,174,61,0
11888,11888,175,61,0
11889,11889,176,61,0
11890,11890,177,61,0
11891,11891,178,61,0
11892,11892,179,61,0
11893,11893,180,61,0
11894,11894,181,61,0
11895,11895,182,61,0
11896,11896,183,61,0
11897,11897,184,61,0
11898,11898,185,61,0
11899,11899,186,61,0
11900,11900,187,61,0
11901,11901,188,61,0
11902,11902,189,61,0
11903,11903,190,61,0
11904,11904,191,61,0
11905,11905,0,62,0
11906,11906,1,62,0
11907,11907,2,62,0
11908,11908,3,62,0
11909,11909,4,62,0
11910,11910,5,62,0
11911,11911,6,62,0
11912,11912,7,62,0
11913,11913,8,62,0
11914,11914,9,62,0
11915,11915,10,62,0
11916,11916,11,62,0
11917,11917,12,62,0
11918,11918,13,62,0
11919,11919,14,62,0
11920,11920,15,62,0
11921,11921,16,62,0
11922,11922,17,62,0
11923,11923,18,62,0
11924,11924,19,62,0
11925,11925,20,62,0
11926,11926,21,62,0
11927,11927,22,62,0
11928,11928,23,62,0
11929,11929,24,62,0
11930,11930,25,62,0
11931,11931,26,62,0
11932,11932,27,62,0
11933,11933,28,62,0
11934,11934,29,62,0
11935,11935,30,62,0
11936,11936,31,62,0
11937,11937,32,62,0
11938,11938,33,62,0
11939,11939,34,62,0
11940,11940,35,62,0
11941,11941,36,62,0
11942,11942,37,62,0
11943,11943,38,62,0
11944,11944,39,62,0
11945,11945,40,62,0
11946,11946,41,62,0
11947,11947,42,62,0
11948,11948,43,62,0
11949,11949,44,62,0
11950,11950,45,62,0
11951,11951,46,62,0
11952,11952,47,62,0
11953,11953,48,62,0
11954,11954,49,62,0
11955,11955,50,62,0
11956,11956,51,62,0
11957,11957,52,62,0
11958,11958,53,62,0
11959,11959,54,62,0
11960,11960,55,62,0
11961,11961,56,62,0
11962,11962,57,62,0
11963,11963,58,62,0
11964,11964,59,62,0
11965,11965,60,62,0
11966,11966,61,62,0
11967,11967,62,62,0
11968,11968,63,62,0
11969,11969,64,62,0
11970,11970,65,62,0
11971,11971,66,62,0
11972,11972,67,62,0
11973,11973,68,62,0
11974,11974,69,62,0
11975,11975,70,62,0
11976,11976,71,62,0
11977,11977,72,62,0
11978,11978,73,62,0
11979,11979,74,62,0
11980,11980,75,62,0
11981,11981,76,62,0
11982,11982,77,62,0
11983,11983,78,62,0
11984,11984,79,62,0
11985,11985,80,62,0
11986,11986,81,62,0
11987,11987,82,62,0
11988,11988,83,62,0
11989,11989,84,62,0
11990,11990,85,62,0
11991,11991,86,62,0
11992,11992,87,62,0
11993,11993,88,62,0
11994,11994,89,62,0
11995,11995,90,62,0
11996,11996,91,62,0
11997,11997,92,62,0
11998,11998,93,62,0
11999,11999,94,62,0
12000,12000,95,62,0
12001,12001,96,62,0
12002,12002,97,62,0
12003,12003,98,62,0
12004,12004,99,62,0
12005,12005,100,62,0
12006,12006,101,62,0
12007,12007,102,62,0
12008,12008,103,62,0
12009,12009,104,62,0
12010,12010,105,62,0
12011,12011,106,62,0
12012,12012,107,62,0
12013,12013,108,62,0
12014,12014,109,62,0
12015,12015,110,62,0
12016,12016,111,62,0
12017,12017,112,62,0
12018,12018,113,62,0
12019,12019,114,62,0
12020,12020,115,62,0
12021,12021,116,62,0
12022,12022,117,62,0
12023,12023,118,62,0
12024,12024,119,62,0
12025,12025,120,62,0
12026,12026,121,62,0
12027,12027,122,62,0
12028,12028,123,62,0
12029,12029,124,62,0
12030,12030,125,62,0
12031,12031,126,62,0
12032,12032,127,62,0
12033,12033,128,62,0
12034,12034,129,62,0
12035,12035,130,62,0
12036,12036,131,62,0
12037,12037,132,62,0
12038,12038,133,62,0
12039,12039,134,62,0
12040,12040,135,62,0
12041,12041,136,62,0
12042,12042,137,62,0
12043,12043,138,62,0
12044,12044,139,62,0
12045,12045,140,62,0
12046,12046,141,62,0
12047,12047,142,62,0
12048,12048,143,62,0
12049,12049,144,62,0
12050,12050,145,62,0
12051,12051,146,62,0
12052,12052,147,62,0
12053,12053,148,62,0
12054,12054,149,62,0
12055,12055,150,62,0
12056,12056,151,62,0
12057,12057,152,62,0
12058,12058,153,62,0
12059,12059,154,62,0
12060,12060,155,62,0
12061,12061,156,62,0
12062,12062,157,62,0
12063,12063,158,62,0
12064,12064,159,62,0
12065,12065,160,62,0
12066,12066,161,62,0
12067,12067,162,62,0
12068,12068,163,62,0
12069,12069,164,62,0
12070,12070,165,62,0
12071,12071,166,62,0
12072,12072,167,62,0
12073,12073,168,62,0
12074,12074,169,62,0
12075,12075,170,62,0
12076,12076,171,62,0
12077,12077,172,62,0
12078,12078,173,62,0
12079,12079,174,62,0
12080,12080,175,62,0
12081,12081,176,62,0
12082,12082,177,62,0
12083,12083,178,62,0
12084,12084,179,62,0
12085,12085,180,62,0
12086,12086,181,62,0
12087,12087,182,62,0
12088,12088,183,62,0
12089,12089,184,62,0
12090,12090,185,62,0
12091,12091,186,62,0
12092,12092,187,62,0
12093,12093,188,62,0
12094,12094,189,62,0
12095,12095,190,62,0
12096,12096,191,62,0
12097,12097,0,63,0
12098,12098,1,63,0
12099,12099,2,63,0
12100,12100,3,63,0
12101,12101,4,63,0
12102,12102,5,63,0
12103,12103,6,63,0
12104,12104,7,63,0
12105,12105,8,63,0
12106,12106,9,63,0
12107,12107,10,63,0
12108,12108,11,63,0
12109,12109,12,63,0
12110,12110,13,63,0
12111,12111,14,63,0
12112,12112,15,63,0
12113,12113,16,63,0
12114,12114,17,63,0
12115,12115,18,63,0
12116,12116,19,63,0
12117,12117,20,63,0
12118,12118,21,63,0
12119,12119,22,63,0
12120,12120,23,63,0
12121,12121,24,63,0
12122,12122,25,63,0
12123,12123,26,63,0
12124,12124,27,63,0
12125,12125,28,63,0
12126,12126,29,63,0
12127,12127,30,63,0
12128,12128,31,63,0
12129,12129,32,63,0
12130,12130,33,63,0
12131,12131,34,63,0
12132,12132,35,63,0
12133,12133,36,63,0
12134,12134,37,63,0
12135,12135,38,63,0
12136,12136,39,63,0
12137,12137,40,63,0
12138,12138,41,63,0
12139,12139,42,63,0
12140,12140,43,63,0
12141,12141,44,63,0
12142,12142,45,63,0
12143,12143,46,63,0
12144,12144,47,63,0
12145,12145,48,63,0
12146,12146,49,63,0
12147,12147,50,63,0
12148,12148,51,63,0
12149,12149,52,63,0
12150,12150,53,63,0
12151,12151,54,63,0
12152,12152,55,63,0
12153,12153,56,63,0
12154,12154,57,63,0
12155,12155,58,63,0
12156,12156,59,63,0
12157,12157,60,63,0
12158,12158,61,63,0
12159,12159,62,63,0
12160,12160,63,63,0
12161,12161,64,63,0
12162,12162,65,63,0
12163,12163,66,63,0
12164,12164,67,63,0
12165,12165,68,63,0
12166,12166,69,63,0
12167,12167,70,63,0
12168,12168,71,63,0
12169,12169,72,63,0
12170,12170,73,63,0
12171,12171,74,63,0
12172,12172,75,63,0
12173,12173,76,63,0
12174,12174,77,63,0
12175,12175,78,63,0
12176,12176,79,63,0
12177,12177,80,63,0
12178,12178,81,63,0
12179,12179,82,63,0
12180,12180,83,63,0
12181,12181,84,63,0
12182,12182,85,63,0
12183,12183,86,63,0
12184,12184,87,63,0
12185,12185,88,63,0
12186,12186,89,63,0
12187,12187,90,63,0
12188,12188,91,63,0
12189,12189,92,63,0
12190,12190,93,63,0
12191,12191,94,63,0
12192,12192,95,63,0
12193,12193,96,63,0
12194,12194,97,63,0
12195,12195,98,63,0
12196,12196,99,63,0
12197,12197,100,63,0
12198,12198,101,63,0
12199,12199,102,63,0
12200,12200,103,63,0
12201,12201,104,63,0
12202,12202,105,63,0
12203,12203,106,63,0
12204,12204,107,63,0
12205,12205,108,63,0
12206,12206,109,63,0
12207,12207,110,63,0
12208,12208,111,63,0
12209,12209,112,63,0
12210,12210,113,63,0
12211,12211,114,63,0
12212,12212,115,63,0
12213,12213,116,63,0
12214,12214,117,63,0
12215,12215,118,63,0
12216,12216,119,63,0
12217,12217,120,63,0
12218,12218,121,63,0
12219,12219,122,63,0
12220,12220,123,63,0
12221,12221,124,63,0
12222,12222,125,63,0
12223,12223,126,63,0
12224,12224,127,63,0
12225,12225,128,63,0
12226,12226,129,63,0
12227,12227,130,63,0
12228,12228,131,63,0
12229,12229,132,63,0
12230,12230,133,63,0
12231,12231,134,63,0
12232,12232,135,63,0
12233,12233,136,63,0
12234,12234,137,63,0
12235,12235,138,63,0
12236,12236,139,63,0
12237,12237,140,63,0
12238,12238,141,63,0
12239,12239,142,63,0
12240,12240,143,63,0
12241,12241,144,63,0
12242,12242,145,63,0
12243,12243,146,63,0
12244,12244,147,63,0
12245,12245,148,63,0
12246,12246,149,63,0
12247,12247,150,63,0
12248,12248,151,63,0
12249,12249,152,63,0
12250,12250,153,63,0
12251,12251,154,63,0
12252,12252,155,63,0
12253,12253,156,63,0
12254,12254,157,63,0
12255,12255,158,63,0
12256,12256,159,63,0
12257,12257,160,63,0
12258,12258,161,63,0
12259,12259,162,63,0
12260,12260,163,63,0
12261,12261,164,63,0
12262,12262,165,63,0
12263,12263,166,63,0
12264,12264,167,63,0
12265,12265,168,63,0
12266,12266,169,63,0
12267,12267,170,63,0
12268,12268,171,63,0
12269,12269,172,63,0
12270,12270,173,63,0
12271,12271,174,63,0
12272,12272,175,63,0
12273,12273,176,63,0
12274,12274,177,63,0
12275,12275,178,63,0
12276,12276,179,63,0
12277,12277,180,63,0
12278,12278,181,63,0
12279,12279,182,63,0
12280,12280,183,63,0
12281,12281,184,63,0
12282,12282,185,63,0
12283,12283,186,63,0
12284,12284,187,63,0
12285,12285,188,63,0
12286,12286,189,63,0
12287,12287,190,63,0
12288,12288,191,63,0
12289,12289,0,64,0
12290,12290,1,64,0
12291,12291,2,64,0
12292,12292,3,64,0
12293,12293,4,64,0
12294,12294,5,64,0
12295,12295,6,64,0
12296,12296,7,64,0
12297,12297,8,64,0
12298,12298,9,64,0
12299,12299,10,64,0
12300,12300,11,64,0
12301,12301,12,64,0
12302,12302,13,64,0
12303,12303,14,64,0
12304,12304,15,64,0
12305,12305,16,64,0
12306,12306,17,64,0
12307,12307,18,64,0
12308,12308,19,64,0
12309,12309,20,64,0
12310,12310,21,64,0
12311,12311,22,64,0
12312,12312,23,64,0
12313,12313,24,64,0
12314,12314,25,64,0
12315,12315,26,64,0
12316,12316,27,64,0
12317,12317,28,64,0
12318,12318,29,64,0
12319,12319,30,64,0
12320,12320,31,64,0
12321,12321,32,64,0
12322,12322,33,64,0
12323,12323,34,64,0
12324,12324,35,64,0
12325,12325,36,64,0
12326,12326,37,64,0
12327,12327,38,64,0
12328,12328,39,64,0
12329,12329,40,64,0
12330,12330,41,64,0
12331,12331,42,64,0
12332,12332,43,64,0
12333,12333,44,64,0
12334,12334,45,64,0
12335,12335,46,64,0
12336,12336,47,64,0
12337,12337,48,64,0
12338,12338,49,64,0
12339,12339,50,64,0
12340,12340,51,64,0
12341,12341,52,64,0
12342,12342,53,64,0
12343,12343,54,64,0
12344,12344,55,64,0
12345,12345,56,64,0
12346,12346,57,64,0
12347,12347,58,64,0
12348,12348,59,64,0
12349,12349,60,64,0
12350,12350,61,64,0
12351,12351,62,64,0
12352,12352,63,64,0
12353,12353,64,64,0
12354,12354,65,64,0
12355,12355,66,64,0
12356,12356,67,64,0
12357,12357,68,64,0
12358,12358,69,64,0
12359,12359,70,64,0
12360,12360,71,64,0
12361,12361,72,64,0
12362,12362,73,64,0
12363,12363,74,64,0
12364,12364,75,64,0
12365,12365,76,64,0
12366,12366,77,64,0
12367,12367,78,64,0
12368,12368,79,64,0
12369,12369,80,64,0
12370,12370,81,64,0
12371,12371,82,64,0
12372,12372,83,64,0
12373,12373,84,64,0
12374,12374,85,64,0
12375,12375,86,64,0
12376,12376,87,64,0
12377,12377,88,64,0
12378,12378,89,64,0
12379,12379,90,64,0
12380,12380,91,64,0
12381,12381,92,64,0
12382,12382,93,64,0
12383,12383,94,64,0
12384,12384,95,64,0
12385,12385,96,64,0
12386,12386,97,64,0
12387,12387,98,64,0
12388,12388,99,64,0
12389,12389,100,64,0
12390,12390,101,64,0
12391,12391,102,64,0
12392,12392,103,64,0
12393,12393,104,64,0
12394,12394,105,64,0
12395,12395,106,64,0
12396,12396,107,64,0
12397,12397,108,64,0
12398,12398,109,64,0
12399,12399,110,64,0
12400,12400,111,64,0
12401,12401,112,64,0
12402,12402,113,64,0
12403,12403,114,64,0
12404,12404,115,64,0
12405,12405,116,64,0
12406,12406,117,64,0
12407,12407,118,64,0
12408,12408,119,64,0
12409,12409,120,64,0
12410,12410,121,64,0
12411,12411,122,64,0
12412,12412,123,64,0
12413,12413,124,64,0
12414,12414,125,64,0
12415,12415,126,64,0
12416,12416,127,64,0
12417,12417,128,64,0
12418,12418,129,64,0
12419,12419,130,64,0
12420,12420,131,64,0
12421,12421,132,64,0
12422,12422,133,64,0
12423,12423,134,64,0
12424,12424,135,64,0
12425,12425,136,64,0
12426,12426,137,64,0
12427,12427,138,64,0
12428,12428,139,64,0
12429,12429,140,64,0
12430,12430,141,64,0
12431,12431,142,64,0
12432,12432,143,64,0
12433,12433,144,64,0
12434,12434,145,64,0
12435,12435,146,64,0
12436,12436,147,64,0
12437,12437,148,64,0
12438,12438,149,64,0
12439,12439,150,64,0
12440,12440,151,64,0
12441,12441,152,64,0
12442,12442,153,64,0
12443,12443,154,64,0
12444,12444,155,64,0
12445,12445,156,64,0
12446,12446,157,64,0
12447,12447,158,64,0
12448,12448,159,64,0
12449,12449,160,64,0
12450,12450,161,64,0
12451,12451,162,64,0
12452,12452,163,64,0
12453,12453,164,64,0
12454,12454,165,64,0
12455,12455,166,64,0
12456,12456,167,64,0
12457,12457,168,64,0
12458,12458,169,64,0
12459,12459,170,64,0
12460,12460,171,64,0
12461,12461,172,64,0
12462,12462,173,64,0
12463,12463,174,64,0
12464,12464,175,64,0
12465,12465,176,64,0
12466,12466,177,64,0
12467,12467,178,64,0
12468,12468,179,64,0
12469,12469,180,64,0
12470,12470,181,64,0
12471,12471,182,64,0
12472,12472,183,64,0
12473,12473,184,64,0
12474,12474,185,64,0
12475,12475,186,64,0
12476,12476,187,64,0
12477,12477,188,64,0
12478,12478,189,64,0
12479,12479,190,64,0
12480,12480,191,64,0
12481,12481,0,65,0
12482,12482,1,65,0
12483,12483,2,65,0
12484,12484,3,65,0
12485,12485,4,65,0
12486,12486,5,65,0
12487,12487,6,65,0
12488,12488,7,65,0
12489,12489,8,65,0
12490,12490,9,65,0
12491,12491,10,65,0
12492,12492,11,65,0
12493,12493,12,65,0
12494,12494,13,65,0
12495,12495,14,65,0
12496,12496,15,65,0
12497,12497,16,65,0
12498,12498,17,65,0
12499,12499,18,65,0
12500,12500,19,65,0
12501,12501,20,65,0
12502,12502,21,65,0
12503,12503,22,65,0
12504,12504,23,65,0
12505,12505,24,65,0
12506,12506,25,65,0
12507,12507,26,65,0
12508,12508,27,65,0
12509,12509,28,65,0
12510,12510,29,65,0
12511,12511,30,65,0
12512,12512,31,65,0
12513,12513,32,65,0
12514,12514,33,65,0
12515,12515,34,65,0
12516,12516,35,65,0
12517,12517,36,65,0
12518,12518,37,65,0
12519,12519,38,65,0
12520,12520,39,65,0
12521,12521,40,65,0
12522,12522,41,65,0
12523,12523,42,65,0
12524,12524,43,65,0
12525,12525,44,65,0
12526,12526,45,65,0
12527,12527,46,65,0
12528,12528,47,65,0
12529,12529,48,65,0
12530,12530,49,65,0
12531,12531,50,65,0
12532,12532,51,65,0
12533,12533,52,65,0
12534,12534,53,65,0
12535,12535,54,65,0
12536,12536,55,65,0
12537,12537,56,65,0
12538,12538,57,65,0
12539,12539,58,65,0
12540,12540,59,65,0
12541,12541,60,65,0
12542,12542,61,65,0
12543,12543,62,65,0
12544,12544,63,65,0
12545,12545,64,65,0
12546,12546,65,65,0
12547,12547,66,65,0
12548,12548,67,65,0
12549,12549,68,65,0
12550,12550,69,65,0
12551,12551,70,65,0
12552,12552,71,65,0
12553,12553,72,65,0
12554,12554,73,65,0
12555,12555,74,65,0
12556,12556,75,65,0
12557,12557,76,65,0
12558,12558,77,65,0
12559,12559,78,65,0
12560,12560,79,65,0
12561,12561,80,65,0
12562,12562,81,65,0
12563,12563,82,65,0
12564,12564,83,65,0
12565,12565,84,65,0
12566,12566,85,65,0
12567,12567,86,65,0
12568,12568,87,65,0
12569,12569,88,65,0
12570,12570,89,65,0
12571,12571,90,65,0
12572,12572,91,65,0
12573,12573,92,65,0
12574,12574,93,65,0
12575,12575,94,65,0
12576,12576,95,65,0
12577,12577,96,65,0
12578,12578,97,65,0
12579,12579,98,65,0
12580,12580,99,65,0
12581,12581,100,65,0
12582,12582,101,65,0
12583,12583,102,65,0
12584,12584,103,65,0
12585,12585,104,65,0
12586,12586,105,65,0
12587,12587,106,65,0
12588,12588,107,65,0
12589,12589,108,65,0
12590,12590,109,65,0
12591,12591,110,65,0
12592,12592,111,65,0
12593,12593,112,65,0
12594,12594,113,65,0
12595,12595,114,65,0
12596,12596,115,65,0
12597,12597,116,65,0
12598,12598,117,65,0
12599,12599,118,65,0
12600,12600,119,65,0
12601,12601,120,65,0
12602,12602,121,65,0
12603,12603,122,65,0
12604,12604,123,65,0
12605,12605,124,65,0
12606,12606,125,65,0
12607,12607,126,65,0
12608,12608,127,65,0
12609,12609,128,65,0
12610,12610,129,65,0
12611,12611,130,65,0
12612,12612,131,65,0
12613,12613,132,65,0
12614,12614,133,65,0
12615,12615,134,65,0
12616,12616,135,65,0
12617,12617,136,65,0
12618,12618,137,65,0
12619,12619,138,65,0
12620,12620,139,65,0
12621,12621,140,65,0
12622,12622,141,65,0
12623,12623,142,65,0
12624,12624,143,65,0
12625,12625,144,65,0
12626,12626,145,65,0
12627,12627,146,65,0
12628,12628,147,65,0
12629,12629,148,65,0
12630,12630,149,65,0
12631,12631,150,65,0
12632,12632,151,65,0
12633,12633,152,65,0
12634,12634,153,65,0
12635,12635,154,65,0
12636,12636,155,65,0
12637,12637,156,65,0
12638,12638,157,65,0
12639,12639,158,65,0
12640,12640,159,65,0
12641,12641,160,65,0
12642,12642,161,65,0
12643,12643,162,65,0
12644,12644,163,65,0
12645,12645,164,65,0
12646,12646,165,65,0
12647,12647,166,65,0
12648,12648,167,65,0
12649,12649,168,65,0
12650,12650,169,65,0
12651,12651,170,65,0
12652,12652,171,65,0
12653,12653,172,65,0
12654,12654,173,65,0
12655,12655,174,65,0
12656,12656,175,65,0
12657,12657,176,65,0
12658,12658,177,65,0
12659,12659,178,65,0
12660,12660,179,65,0
12661,12661,180,65,0
12662,12662,181,65,0
12663,12663,182,65,0
12664,12664,183,65,0
12665,12665,184,65,0
12666,12666,185,65,0
12667,12667,186,65,0
12668,12668,187,65,0
12669,12669,188,65,0
12670,12670,189,65,0
12671,12671,190,65,0
12672,12672,191,65,0
12673,12673,0,66,0
12674,12674,1,66,0
12675,12675,2,66,0
12676,12676,3,66,0
12677,12677,4,66,0
12678,12678,5,66,0
12679,12679,6,66,0
12680,12680,7,66,0
12681,12681,8,66,0
12682,12682,9,66,0
12683,12683,10,66,0
12684,12684,11,66,0
12685,12685,12,66,0
12686,12686,13,66,0
12687,12687,14,66,0
12688,12688,15,66,0
12689,12689,16,66,0
12690,12690,17,66,0
12691,12691,18,66,0
12692,12692,19,66,0
12693,12693,20,66,0
12694,12694,21,66,0
12695,12695,22,66,0
12696,12696,23,66,0
12697,12697,24,66,0
12698,12698,25,66,0
12699,12699,26,66,0
12700,12700,27,66,0
12701,12701,28,66,0
12702,12702,29,66,0
12703,12703,30,66,0
12704,12704,31,66,0
12705,12705,32,66,0
12706,12706,33,66,0
12707,12707,34,66,0
12708,12708,35,66,0
12709,12709,36,66,0
12710,12710,37,66,0
12711,12711,38,66,0
12712,12712,39,66,0
12713,12713,40,66,0
12714,12714,41,66,0
12715,12715,42,66,0
12716,12716,43,66,0
12717,12717,44,66,0
12718,12718,45,66,0
12719,12719,46,66,0
12720,12720,47,66,0
12721,12721,48,66,0
12722,12722,49,66,0
12723,12723,50,66,0
12724,12724,51,66,0
12725,12725,52,66,0
12726,12726,53,66,0
12727,12727,54,66,0
12728,12728,55,66,0
12729,12729,56,66,0
12730,12730,57,66,0
12731,12731,58,66,0
12732,12732,59,66,0
12733,12733,60,66,0
12734,12734,61,66,0
12735,12735,62,66,0
12736,12736,63,66,0
12737,12737,64,66,0
12738,12738,65,66,0
12739,12739,66,66,0
12740,12740,67,66,0
12741,12741,68,66,0
12742,12742,69,66,0
12743,12743,70,66,0
12744,12744,71,66,0
12745,12745,72,66,0
12746,12746,73,66,0
12747,12747,74,66,0
12748,12748,75,66,0
12749,12749,76,66,0
12750,12750,77,66,0
12751,12751,78,66,0
12752,12752,79,66,0
12753,12753,80,66,0
12754,12754,81,66,0
12755,12755,82,66,0
12756,12756,83,66,0
12757,12757,84,66,0
12758,12758,85,66,0
12759,12759,86,66,0
12760,12760,87,66,0
12761,12761,88,66,0
12762,12762,89,66,0
12763,12763,90,66,0
12764,12764,91,66,0
12765,12765,92,66,0
12766,12766,93,66,0
12767,12767,94,66,0
12768,12768,95,66,0
12769,12769,96,66,0
12770,12770,97,66,0
12771,12771,98,66,0
12772,12772,99,66,0
12773,12773,100,66,0
12774,12774,101,66,0
12775,12775,102,66,0
12776,12776,103,66,0
12777,12777,104,66,0
12778,12778,105,66,0
12779,12779,106,66,0
12780,12780,107,66,0
12781,12781,108,66,0
12782,12782,109,66,0
12783,12783,110,66,0
12784,12784,111,66,0
12785,12785,112,66,0
12786,12786,113,66,0
12787,12787,114,66,0
12788,12788,115,66,0
12789,12789,116,66,0
12790,12790,117,66,0
12791,12791,118,66,0
12792,12792,119,66,0
12793,12793,120,66,0
12794,12794,121,66,0
12795,12795,122,66,0
12796,12796,123,66,0
12797,12797,124,66,0
12798,12798,125,66,0
12799,12799,126,66,0
12800,12800,127,66,0
12801,12801,128,66,0
12802,12802,129,66,0
12803,12803,130,66,0
12804,12804,131,66,0
12805,12805,132,66,0
12806,12806,133,66,0
12807,12807,134,66,0
12808,12808,135,66,0
12809,12809,136,66,0
12810,12810,137,66,0
12811,12811,138,66,0
12812,12812,139,66,0
12813,12813,140,66,0
12814,12814,141,66,0
12815,12815,142,66,0
12816,12816,143,66,0
12817,12817,144,66,0
12818,12818,145,66,0
12819,12819,146,66,0
12820,12820,147,66,0
12821,12821,148,66,0
12822,12822,149,66,0
12823,12823,150,66,0
12824,12824,151,66,0
12825,12825,152,66,0
12826,12826,153,66,0
12827,12827,154,66,0
12828,12828,155,66,0
12829,12829,156,66,0
12830,12830,157,66,0
12831,12831,158,66,0
12832,12832,159,66,0
12833,12833,160,66,0
12834,12834,161,66,0
12835,12835,162,66,0
12836,12836,163,66,0
12837,12837,164,66,0
12838,12838,165,66,0
12839,12839,166,66,0
12840,12840,167,66,0
12841,12841,168,66,0
12842,12842,169,66,0
12843,12843,170,66,0
12844,12844,171,66,0
12845,12845,172,66,0
12846,12846,173,66,0
12847,12847,174,66,0
12848,12848,175,66,0
12849,12849,176,66,0
12850,12850,177,66,0
12851,12851,178,66,0
12852,12852,179,66,0
12853,12853,180,66,0
12854,12854,181,66,0
